,,S_ID,Sender,SMS,CLASS
Shakira,85,z12dsplrsvfauj5ej222hhnyyxzffreei,Karol Martinez Restrepo Martinez,Like﻿,0
Shakira,86,z12ps3yhzryuzlg4504cezaxkwrjx3cpkgg,Hidayet Özsoy,"Shakira you are so beautiful. You are lovely, lively.. We love you.﻿",0
Shakira,87,z13lvdcijuj5znbge04cc1iawv3eezsbbjo,Рустем Ахметов,GREAT!!!﻿,0
Shakira,88,z13cgt0yjtnaxfivx23xx1iwgoymxhu5504,Orlando Saeroon,Best World Cup Song﻿,0
Shakira,89,z123ydw50qjkfzm5s04cdlzziubxtz0ijfk,redouane najja,Fuck it was the best ever 0687119038 nummber of patrik kluivert his son share !﻿,1
Shakira,90,z13bchrxcyruufz4004chdjrzobevxc45ug0k,Manish Ray,This song is so beauty,0
Shakira,91,z12wwjbpsru3dnrkk22ec1qrjm2fzdmte,Misako Detenamo,I heard this when I was only 6 years old and I still love it﻿,0
Shakira,92,z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k,Naseeb Jan,nice song﻿,0
Shakira,93,z13zibwb3vaczhraj04cct2hppnuwtbwjq00k,Martis Zelvis,waka waka:-):-):-)﻿,0
Shakira,94,z12zujgautikhxpn122mixwjkwavuldmd,alejandro rojas,Oh my god go to 1 billion of replay i love shakira﻿,0
Shakira,95,z13aznjg2ojwjlknm23yjbt4uniuepuxs04,Dunrell Pinder,i love her﻿,0
Shakira,96,z12ijbn5grjidp3vj23psvhyjvv2djpol04,Angie Vazquez,I love this song &amp;I love shakira&lt;333♡♡♡♡♡♡♡♡♡♡♡《33☆☆☆﻿,0
Shakira,97,z13wd3dwlrifgl3mj22vcdci0yiaubueb,Hermen De Greef,Yea stil the best WK song ever<br />Thumbs up of you think the same<br />﻿,1
Shakira,98,z13psdarpuzbjp1hh04cjfwgzonextlhf1w,bilal bilo,I liked<br />﻿,0
Shakira,99,z13qitsgikv1szy2023jzjdg3pike1yw004,twee gekkos,I like this song ﻿,0
Shakira,100,z13csdjytri2zxib404cf52g5szadlnbmf0,Robin Turnbull,i like it :)﻿,0
Shakira,101,z12xdzogizvptt10e221cxqx2uvsslggp04,Jobs Ho 何祯喬,Waka waka !!!﻿,0
Shakira,102,z12jdvqjrquct3bdj22yizigauehxj4ew,Lucia Scarlet,Amazing song﻿,0
Shakira,103,z13ldttruqm1x1wsz23qcdlq4saefnkew,Wiki Smolinska,Cool song ﻿,0
Shakira,104,z13dfprydrvlvl4u323qy515dzzgtzeej,black tiger,i love u  shakira﻿,0
Shakira,105,z13oxvzqrzvyit00322jwtjo2tzqylhof04,Octavia W,Waka waka ﻿,0
Shakira,106,z13egzvw2peys54lo221i3zxjxucfbski,Elena Macchiaverna,this song sucks﻿,0
Shakira,107,z13lgjxz2teyzdxmu23ze3ng1qmjgbsme,The Emerald Minecraft,Lol I love this song﻿,0
Shakira,108,z13qel3p2qaoexzhh04cjxniunrpzrtjro40k,Shakira Forever,Shakira﻿,0
Shakira,109,z134y1ki5svvwt43i23wz5kqsxmaettuu,AlabaGames,Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D﻿,1
Shakira,110,z12gsna4hquwjhkfd22udv3gtmjtjr5ta,Tillolo79,Wow...5 years<br />﻿,0
Shakira,111,z13chhog1nbldb2xp04cgtkxcx35z1djpf0,Free Video Tv,subscribe to me and I wil subscribe to you back﻿,1
Shakira,112,z13cdr2rzsjxxtmjj04cinebunydzthitmk0k,Olda87 CZ,You best singer﻿,0
Shakira,113,z12rsvvxiwi0j5hat04ccbjg4kjtihhox5o,Дмитрий Гаврилов,5 years soon!﻿,0
Shakira,114,z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k,Berthe Etale Bengue,Like﻿,0
Shakira,115,z121fvtbjuq0endru04cfjfofknoyteh3jk,liliana ciancio,Wanderfol is love or miusic﻿,0
Shakira,116,z13wxxjz4ozfcjom122ushyqfru5uxlk5,Diego Donzelli,waka waka﻿,0
Shakira,117,z133ibkihkmaj3bfq22rilaxmp2yt54nb,Debora Favacho (Debora Sparkle),BEST SONG EVER X3333333333﻿,0
Shakira,118,z13pfdriymyhzlhwu04chlfgtprmdfbitzs0k,林思鳳,"Very pleasant to hear, haha, good.﻿",0
Shakira,119,z123eldrazr3wlyd222zitmg1y2jin1rf04,Mahya Roohi,love!!!!﻿,0
Shakira,120,z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk,strong heart,wow,0
Shakira,121,z12zi5bjouv2tbalt23cvzbymuaayju5d04,Ec Martinez,Waka waka eh eh﻿,0
Shakira,122,z12uftdyclu0s1mbc04cffvjlrukxpl5zdg,Napoleon Maldia,Cutie girl and beautiful song,0
Shakira,123,z13ccr5putughnbke23ui3kg5mjvhzzyh04,Camila Rodrigues,Love you shkira﻿,0
Shakira,124,z12muzijetuwf3qgm04ce1nafxvtj535ao40k,Trollsif Stalin,"I believe that soccer promotes terrorism. Bad choice, Shakira.﻿",0
Shakira,125,z12kchhgyvetifahq04cez1gdnfhfltxvcg,Ayano Hattori,I loved this song when I was in my teenage years!﻿,0
Shakira,126,z13gut2zbtidsnbew23sylmaxrfxhrimv,John Wilkie,Lip synch is terrible﻿,0
Shakira,127,z12xi1iaory1jvmlu23xfrayazjrv3jlj,Lili♥,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿",0
Shakira,128,z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4,Lucas Bonini,Gusttavo Lima Você não me conhece <br />Check out﻿,1
Shakira,129,z13vuf3jnrncwzree22ac3sils25edx4h04,ibrahim kula,Best world cup offical song﻿,0
Shakira,130,z134htyq0xbgvvowg04cehpiox35d5chu1s,THE GAMER OF TOMORROW,5 years ago damn ﻿,0
Shakira,131,z12tuvbodnn5ipp3o22mxnarfnnrxbq4z04,Basanagowda Policepatil,Very nice,0
Shakira,132,z131uprw3qv4w5iou04cjbbgtvjedpoonvs0k,Ruchira Naidu,"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",1
Shakira,133,z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k,Play Now,like me﻿,0
Shakira,134,z12guhfqxzvgy3sxc04ccblrqxbmvperiqg0k,vimal singhania,SHAKIRA SONG WAKA WAKA﻿,0
Shakira,135,z12bf3fptyfkzh44n04cdbxbnyanujcy2u00k,Dara O,So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   ﻿,0
Shakira,136,z130g5myrnncvnns3225s5jqjkqwi5de2,Samuel Hsu,I love this song and expect the World Cup .﻿,0
Shakira,137,z13zwzgpxmihuzumx23mxf2agufctlajp04,Matheus Ribeiro,Good times ...﻿,0
Shakira,138,z13qfn5yusqoslnn222dutdw4yqmhzhej,LiveLikeLien x,"It makes me happy instantly, and makes me forgot everything bad happening!﻿",0
Shakira,139,z12ivloo2snustjpe04cdbf5bknuudrxpdw,LiveLikeLien x,Love this song so much! One of my faves! Xxx﻿,0
Shakira,140,z13oc3rzqy2pwxors04cflibxy2zutsakz40k,Kalle Eklund,"Hi, nice song Shakira! (Sorry for bad Brazilian)﻿",0
Shakira,141,z125trmyqrbaijwhf04cctobjlq4ixy4gz00k,Mohamed Anhari,BEST SONG! GO SHAKI :D﻿,0
Shakira,142,z12binsaxx3yiti1322df3pgvmqgurgp104,SmokinBlue,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,0
Shakira,143,z12nivexgtecgn3dd233jpupkve4gztnk,Tomke Brate,....I stil lisening this :)﻿,0
Shakira,144,z13nshrbexf5xnur204cjvtimtu0xrnwm4o,KILLER SVK,sexy shakira﻿,0
Shakira,145,z124dtzgsrbsw1kxh04cgpdjqlv3ghegsms0k,LaiLa Steudle,I love you Shakiria!!!!!!﻿,0
Shakira,146,z12uyzyjxtysunbmn235efxoisv3ena4q04,LaiLa Steudle,Me and my aunt love this song!!!!!﻿,0
Shakira,147,z12jxbfwpnr2u3g1z23sshzxdobre3x0f,nosa bella,I subscribed it<br />﻿,1
Shakira,148,z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,C Williams,Check out this playlist on YouTube<br />﻿,1
Shakira,149,z12yhleh5k2lcxtr304chn2gatiwur3xhz40k,Lizle Productions,Top three Shakira songs (my choice) <br /><br />1- Waka Waka (it&#39;s time for Africa)<br /><br />2- Can&#39;t remember to forget you <br /><br />3- Empire<br /><br />Like this comment if u like Shakira ﻿,1
Shakira,150,z122tvoquqzuirdhu04cfbfznza2jt05juk0k,gamila Khalil,Check out this video on YouTube:﻿,1
Shakira,151,z13jgncbqw2cwjroj04cfxjisoyrsj2z4kw0k,Nancy Kiragu,Check out this playlist on YouTube:Central ﻿,1
Shakira,152,z13ri55z2su3xp2v123ie1ywjn31zj0sl,RezAIIDay,"If you could take time &amp; spare a min to read this, then thank you. <br /><br />Im a rapper, if we&#39;re gonna be honest theres thousands maybe even millions<br /><br />of those in the world but not too many with ambition, dedication &amp; passion.<br /><br />I don&#39;t have money for huge YouTube advertisements or incredible music videos<br /><br />so all im left with is comments to expose my music.<br /><br />If you could take a moment and give me a chance ill make you a believer<br /><br />I would love? nothing more than a loyal following on YouTube. For anyone who <br /><br />Reads this could you press the &quot;THUMBS UP&quot;  others will see it.<br /><br />Doing so will help me push closer to my dream :) Thank You﻿",1
Shakira,153,z13dhjwwakylwb1ed23vd1mpsmnju5n0o,GALAXIAN HD,please visit my channel﻿,1
Shakira,154,z13lwva51nepgdxi404ceffbmqnfgje410c,‫انس الغامدي‬‎,Pleas subscribe my channel GamezZMTA﻿,1
Shakira,155,z13axdfy2v21eltyr04cib5jvzz3etij0g0,GamezZ MTA,Pleas subscribe my channel﻿,1
Shakira,156,z12rvnaqcprqe1jmt23fynpy0ziidrrzg04,joory amora,Pleas subscribe GamezZ MTA my channel<br />﻿,1
Shakira,157,z12nsvmo4yrifjeg504cfdvrhm2vt5p4wfg,Simon Morales,"cool song check out my animal trafficking petition.<br /><a href=""http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick"">http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick</a>﻿",1
Shakira,158,z13oxjdhkxzqyti1123rvxox2om4fpqqt04,Felipe Browne,Check out this video on YouTube: ﻿,1
Shakira,159,z12ohx343rfzs3nmz22rfnzbkqvqtnxwt04,CliP ArT shoW,Subscribe and Win a CAP<br />       ☆☆☆☆☆﻿,1
Shakira,160,z13tgdxgmputf1xfk22jjzhqgpi4v3xo104,Pauline Martinez,Check out this playlist on YouTube:﻿,1
Shakira,161,z13zhngyrsyeffkvf22cjvtofreiub1lp,Hawa Bah,Hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing.﻿,1
Shakira,162,z131i1xypyunynkci22ijfxr2tuaf1nav04,Si Ham,"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1
Shakira,163,z13asbvq1n2ttvptn23vd1mpsmnju5n0o,GALAXIAN HD,i am from Brazil please subscribe my channel love you all﻿,1
Shakira,164,z13szlz5sp2zw3fxc04cc3nbhlmjxnphivg0k,Robloxia Asap,Could Spanish people understand this?<br /><br />Any way&#39;s I how you doing subscribe to me I brake things<br /><br />-_-﻿,1
Shakira,165,z133vdcgmrijgrhld22zst0i2nfnvdvxa04,How To,PLEASSSSSSSSSSSSSSSS SUBSCRIBEEEEEEEEEE MY CHANNNNNNELLL PLZZ﻿,1
Shakira,166,z13twxvoxwz1f11pk04cij1b0zi1ifbhdno0k,mariam shoja,Check out this video on YouTube:﻿,1
Shakira,167,z134zb2xvybxwt54s04cexswtliatpbqxjs,Marius Dima,"New way to make money easily and spending 20 minutes daily --&gt; <a href=""https://www.paidverts.com/ref/Marius1533"">https://www.paidverts.com/ref/Marius1533</a>﻿",1
Shakira,168,z12gj5gi4leawfcni225jty5wzvecj53m,Jet Lee,There are beautiful songs please subscribe﻿,1
Shakira,169,z13eupqxoyr2jf4xm04cetijyrjezfxovgw,500 Subscribers with no videos?,Can this channel get 500+ subscribers? You can make that happen :D﻿,1
Shakira,170,_2viQ_Qnc6_pJLNSe-ysm1Q4pDNKWrl6EWw0cSIBV14,Ali Reza Nipu,"I really love watching football and also I’ve started off making income with out financial risk from acquiring bonus deals. It’s this weird technique where you wager on something with one bookmakers and bet against it on Betfair. You secure the bonus as income . A chap named Jim Vanstone is finding the wagers free on his own website Vanstone Secrets (Google it!). I’ve made about 500 quid thus far. And it is cost-free. I guess the bookies pay him to obtain new consumers, yet this actually works.",1
Shakira,171,_2viQ_Qnc6_-PxFkTE_Kx-BN9mjiueYqg5wrx_hMGb4,angela pollman,and how many subscribers compared to her over a million,1
Shakira,172,_2viQ_Qnc6_ZYkMn1fS805Z6oy8ImeO6pSjMLAlwYfM,mile panika,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.",1
Shakira,173,_2viQ_Qnc6_NsO9XDTWC1TlbTRevVI-QGIqkXxuyl60,AllDailyVines,hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,1
Shakira,174,_2viQ_Qnc6_J91n3DVA-4R9BjK8WFHtrJvrEn31ogGU,prem kumar,"Hi there, have you heard about DribbleProShot? Just do a search on Google. On their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time... It turned Nick into a much better football or soccer player...His team mates were definitily amazed! I hope it will help you also...",1
Shakira,175,_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI,rijia babu,"Hey, have you tried &quot;DribblePROshot&quot; yet? Just do a search on Google. On their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time... It transformed Fausto into a substantially better football/soccer player...to the amazement of his team mates. Hopefully it works for you too.",1
Shakira,176,_2viQ_Qnc6-_qc98D_T8ICCw3meS1f1YJqU9SA-X1t4,lildeneiro,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks",1
Shakira,177,_2viQ_Qnc6-FlNdROU4zIseFCr76DMg7l8N-trEo764,real money, subscribe to my feed,1
Shakira,178,_2viQ_Qnc6_1RPym_S70n6Rv617-TI9Z8GVhGlwXs_I,AllDailyVines,:D subscribe to me for daily vines,1
Shakira,179,_2viQ_Qnc68YBtosyTVGLy_Fs4YYXoiWd5-wKXnaIw4,celebsongspoof,"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ",1
Shakira,180,_2viQ_Qnc69LaqGJOI7p8VvK_26tIy8R0g_z-_ye79c,Laura Brown,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Duzafizz . Singlewave . Spourmo . Burder . Colorful . Claster . Incandescent . Ambitious . Winooze . Absorbing . Macabre . Crestboot . Boxium . Womanly . Tan . Ybuwyn . Forgetful . Pepelexa . Zealous",1
Shakira,181,_2viQ_Qnc6-fnXF3jNuC5sr8txrOVFd4Uozj9Y4xC-w,FreshisYummy,Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),1
Shakira,182,_2viQ_Qnc6-awsV_zO5HWBhiYFzj5-4qgeeFv1iJwRU,Ferdi David,we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!,1
Shakira,183,_2viQ_Qnc69HTQ21lx0wtZ4TFYSpc_gMDApvlQt0q8o,Ishfaq khan, plz i wilsubscribe me frndzzl subscribe u back,1
Shakira,184,_2viQ_Qnc68YhzlKOdq3h2y3v8TCi0RQSIFzQP8hltY,Derek Moya,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the fragile swim enlist the person? How does the ice audit the frequent son? The fantastic chance describes the rate.",1
Shakira,185,_2viQ_Qnc6_KD8seCZD8AcEirg_4NEFXuEO1fKw3lmY,VideoPro,SUBSCRIBE ME AND I REQUITE,1
Shakira,186,_2viQ_Qnc69ShtSmsaBOGFHrTAVCkLAtpOr40oiL5Yg,James Cook,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
Shakira,187,_2viQ_Qnc69fyi7qH4TDPB7CSJnioSrJi3CoQXBbjCo,Mayla Stephens,I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),1
Shakira,188,_2viQ_Qnc6_kxEjV8Ut57SeEGdqSKmC8VGP1K38Q2qY,Scott Johnson,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1
Shakira,189,_2viQ_Qnc69wKf5GrJmQ5IZqKaEKr-rIjB5OqBC1Y_M,HowToMakeALotOfMoneyFast,How To Make A Lot Of Money Fast,1
Shakira,190,_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0,link chick,visit &quot; ww estiloproduction com &quot; best website to make money,1
Shakira,191,_2viQ_Qnc69N53yIJS3ZrRHmdbS1qZLnkXgodzIegJM,BloggerGaming2229,Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1
Shakira,192,_2viQ_Qnc68eqIzELH00rh9umGlUKSRuQvWZAXhr_qM,James Cook,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
Shakira,193,_2viQ_Qnc69h-dBshypMERLv5by8Rf7I8TSLnP1Lnoo,Steven Slater,Being paid to respond to fast paid surveys from home has enabled me to give up working and make more than 4500 bucks monthly.  To read more go to this web site bit.ly\1bSefQe,1
Shakira,194,_2viQ_Qnc6-grcnVFTtwnhvC9tpgVG33p5a0AZHKlLI,James Cook,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
Shakira,195,_2viQ_Qnc6-q29okw74KTmVXCvhacMZ5NjAiYdAwHww,Louis Bryant,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.",1
Shakira,196,_2viQ_Qnc69vgWhC2acrKSH-tvjKq1KuKBca1UtB8wk,Louis Bryant,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1
Shakira,197,_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs,Louis Bryant,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.",1
Shakira,198,_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,The NeedleWork,Check out my channel :),1
Shakira,199,_2viQ_Qnc6_qs30Ph_whafzKoWVyh_xIYpN3-7U_VmA,high tems,subscribe  my,1
Shakira,200,_2viQ_Qnc69BVRuBYCJ6ik7gdMwTiBRS9DDnTjNs-Gg,James Cook,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
